Counter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	tmp
64968	-1.415910959243774400	-7.021256923675537100	-6.600212097167968700	-0.030655439943075180	0.004181245341897011	-0.258135408163070680	-1.033239126205444300	-0.570460438728332520	-2.497323989868164100	
64969	-1.419636249542236300	-7.023128986358642600	-6.601942539215087900	-0.032694004476070404	-0.002425317419692874	-0.253773212432861330	-1.032773733139038100	-0.568031191825866700	-2.495858669281005900	
64970	-1.430818200111389200	-7.012109279632568400	-6.603300571441650400	-0.043310206383466721	0.001847182866185904	-0.244951456785202030	-1.033265709877014200	-0.569671034812927250	-2.495502233505249000	
64971	-1.406506180763244600	-7.024873256683349600	-6.593278884887695300	-0.041138134896755219	0.001847829786129296	-0.244958877563476560	-1.033522367477417000	-0.570166826248168950	-2.495516777038574200	
64972	-1.404982328414917000	-7.008306503295898400	-6.605780601501464800	-0.028303433209657669	-0.005710731260478497	-0.251651138067245480	-1.034064292907714800	-0.570377767086029050	-2.496060132980346700	
64973	-1.408497095108032200	-7.024916172027587900	-6.600464820861816400	-0.034253735095262527	0.013395935297012329	-0.314795523881912230	-1.032824635505676300	-0.568612635135650630	-2.496773719787597700	
64974	-1.408648610115051300	-7.030499458312988300	-6.609583377838134800	-0.043604370206594467	-0.019916146993637085	-0.259179055690765380	-1.033565998077392600	-0.570629358291625980	-2.496300697326660200	
64975	-1.411942124366760300	-7.048903942108154300	-6.593435764312744100	-0.048767499625682831	0.001842673751525581	-0.247054308652877810	-1.033016085624694800	-0.568665981292724610	-2.495614051818847700	
64976	-1.401252985000610400	-7.037860393524169900	-6.611693859100341800	-0.038514267653226852	0.026849428191781044	-0.223074942827224730	-1.032747387886047400	-0.569323182106018070	-2.497684240341186500	
64977	-1.393748760223388700	-7.030405521392822300	-6.604565620422363300	-0.017504027113318443	-0.007857955992221832	-0.252822607755661010	-1.035024404525756800	-0.569028496742248540	-2.494922161102294900	
64978	-1.404438018798828100	-7.041449069976806600	-6.586307525634765600	-0.042270235717296600	0.001858660136349499	-0.247117117047309880	-1.033943057060241700	-0.569746255874633790	-2.496180057525634800	
64979	-1.408718347549438500	-7.023121833801269500	-6.611297130584716800	-0.033493243157863617	0.030274579301476479	-0.238392561674118040	-1.035166978836059600	-0.568886041641235350	-2.495186567306518600	
64980	-1.416009902954101600	-7.030524253845214800	-6.607569217681884800	-0.032521773129701614	0.041244570165872574	-0.241634160280227660	-1.032284259796142600	-0.571542978286743160	-2.496253967285156200	
64981	-1.421361923217773400	-7.026804924011230500	-6.596510887145996100	-0.039447523653507233	-0.004546340089291334	-0.264627039432525630	-1.033701300621032700	-0.570242285728454590	-2.496433258056640600	
64982	-1.408720612525939900	-7.037911415100097700	-6.615107536315918000	-0.023744778707623482	-0.013423744589090347	-0.242961704730987550	-1.031861901283264200	-0.568319737911224370	-2.495563030242919900	
64983	-1.393944382667541500	-7.034150600433349600	-6.615469932556152300	-0.032305967062711716	-0.008015651255846024	-0.238509967923164370	-1.035510778427124000	-0.569929838180541990	-2.496766090393066400	
64984	-1.399667978286743200	-7.026824474334716800	-6.622457981109619100	-0.030954334884881973	-0.009923333302140236	-0.271258383989334110	-1.031919479370117200	-0.567889273166656490	-2.496600389480590800	
64985	-1.390351176261901900	-7.026764869689941400	-6.619095802307128900	-0.028356565162539482	-0.008968608453869820	-0.253824442625045780	-1.034220337867736800	-0.568085908889770510	-2.496568441390991200	
64986	-1.405161738395690900	-7.023139476776123000	-6.618637561798095700	-0.032655473798513412	-0.000246521318331361	-0.251582741737365720	-1.035431981086731000	-0.567624747753143310	-2.497653961181640600	
64987	-1.408772110939025900	-7.026832103729248000	-6.614964008331298800	-0.046013962477445602	0.008582074195146561	-0.265618175268173220	-1.034605503082275400	-0.569080889225006100	-2.496592044830322300	
64988	-1.393791675567627000	-7.021173000335693400	-6.604445934295654300	-0.039254073053598404	-0.006794082466512919	-0.257002294063568120	-1.033109188079834000	-0.570832073688507080	-2.494985342025756800	
64989	-1.404957652091980000	-7.021241188049316400	-6.607757091522216800	-0.045619416981935501	-0.004668662324547768	-0.251486808061599730	-1.034262299537658700	-0.569167912006378170	-2.495021104812622100	
64990	-1.404815912246704100	-7.021206378936767600	-6.600519657135009800	-0.056477025151252747	0.010612481273710728	-0.251346498727798460	-1.033130645751953100	-0.570435047149658200	-2.495372533798217800	
64991	-1.399085998535156200	-7.045168876647949200	-6.597365856170654300	-0.060522343963384628	-0.002613612450659275	-0.241514220833778380	-1.033877611160278300	-0.568926870822906490	-2.495003223419189500	
64992	-1.412240624427795400	-7.030490398406982400	-6.604053020477294900	-0.027137426659464836	-0.006829480174928904	-0.248373776674270630	-1.032155036926269500	-0.569410324096679690	-2.496232509613037100	
64993	-1.408578872680664100	-7.037877082824707000	-6.607870101928710900	-0.022014021873474121	0.007493982557207346	-0.258184671401977540	-1.034420609474182100	-0.571399450302124020	-2.495563507080078100	
64994	-1.404871940612793000	-7.039706707000732400	-6.607996463775634800	-0.032748453319072723	-0.003498727688565850	-0.255942136049270630	-1.033545136451721200	-0.572408497333526610	-2.495923757553100600	
64995	-1.401322722434997600	-7.030482769012451200	-6.613407611846923800	-0.043659567832946777	0.028201384469866753	-0.255757331848144530	-1.033145070075988800	-0.570296049118041990	-2.495631694793701200	
64996	-1.416000127792358400	-7.024976253509521500	-6.605688095092773400	-0.053187560290098190	0.012795702554285526	-0.249183535575866700	-1.032481312751770000	-0.568448364734649660	-2.495200634002685500	
64997	-1.394067883491516100	-7.030483722686767600	-6.620850086212158200	-0.054282899945974350	-0.004688571207225323	-0.251402109861373900	-1.032071113586425800	-0.571384072303771970	-2.497022390365600600	
64998	-1.404596924781799300	-7.037790775299072300	-6.593497276306152300	-0.019234590232372284	0.004012373741716147	-0.234222367405891420	-1.034919857978820800	-0.569020569324493410	-2.497642993927002000	
64999	-1.408772110939025900	-7.026832103729248000	-6.614964008331298800	-0.034982785582542419	-0.008945231325924397	-0.259222567081451420	-1.034535288810730000	-0.569407761096954350	-2.497629880905151400	
65000	-1.399438142776489300	-7.030465602874755900	-6.611649513244628900	-0.054067417979240417	0.017099689692258835	-0.240429833531379700	-1.032440781593322800	-0.570130705833435060	-2.496768951416015600	
65001	-1.401235818862915000	-7.041553497314453100	-6.611741542816162100	-0.039231814444065094	0.031460124999284744	-0.251412987709045410	-1.034683227539062500	-0.569375574588775630	-2.495689153671264600	
65002	-1.399438142776489300	-7.030465602874755900	-6.611649513244628900	-0.044476877897977829	0.001874418463557959	-0.248195499181747440	-1.034727334976196300	-0.570717573165893550	-2.496479749679565400	
65003	-1.401126146316528300	-7.019342899322509800	-6.600598335266113300	-0.047910347580909729	-0.015566664747893810	-0.258047521114349370	-1.034150958061218300	-0.570046246051788330	-2.497618675231933600	
65004	-1.397588968276977500	-7.030457496643066400	-6.611700534820556600	-0.030302526429295540	-0.007956885732710362	-0.245075821876525880	-1.033516526222229000	-0.568800091743469240	-2.497712373733520500	
65005	-1.404543161392211900	-7.034080028533935500	-6.589830875396728500	-0.051153976470232010	0.005188546143472195	-0.255762606859207150	-1.033087968826293900	-0.567719578742980960	-2.496907711029052700	
65006	-1.412064552307128900	-7.037841796875000000	-6.596910953521728500	-0.032295633107423782	-0.008025076240301132	-0.238509714603424070	-1.034847378730773900	-0.568836092948913570	-2.496340990066528300	
65007	-1.411991357803344700	-7.023034572601318400	-6.589482307434082000	-0.043454378843307495	0.018287627026438713	-0.249253839254379270	-1.032789349555969200	-0.570405185222625730	-2.496136665344238300	
65008	-1.408401608467102100	-7.037833690643310500	-6.598823070526123000	-0.034662101417779922	-0.013429514132440090	-0.247232109308242800	-1.032832622528076200	-0.570113778114318850	-2.496915102005004900	
65009	-1.408853888511657700	-7.039792537689209000	-6.622368812561035200	-0.032586250454187393	-0.006827495060861111	-0.249407604336738590	-1.031579017639160200	-0.569367229938507080	-2.497375965118408200	
65010	-1.405030846595764200	-7.036047935485839800	-6.615186214447021500	-0.055202681571245193	-0.003654532134532929	-0.244842380285263060	-1.033265352249145500	-0.568917155265808110	-2.495496511459350600	
65011	-1.405215501785278300	-7.026850223541259800	-6.622303962707519500	-0.058087568730115891	-0.017992649227380753	-0.231778755784034730	-1.033531904220581100	-0.570797145366668700	-2.497987508773803700	
65012	-1.423909187316894500	-7.014043331146240200	-6.628861427307128900	-0.055249143391847610	0.009483148343861103	-0.244820177555084230	-1.033331036567688000	-0.570113480091094970	-2.496676206588745100	
65013	-1.409186601638793900	-7.013993263244628900	-6.632890224456787100	-0.080180287361145020	0.006144240032881498	-0.246795117855072020	-1.033749341964721700	-0.568930268287658690	-2.494997739791870100	
65014	-1.390299677848815900	-7.037844181060791000	-6.619238853454589800	-0.049746673554182053	0.008372485637664795	-0.241577357053756710	-1.031655073165893600	-0.570281445980072020	-2.494141578674316400	
65015	-1.399279236793518100	-7.034124374389648400	-6.604459762573242200	-0.056315131485462189	-0.028793139383196831	-0.249275714159011840	-1.035639286041259800	-0.570680379867553710	-2.496777296066284200	
65016	-1.401321649551391600	-7.023087978363037100	-6.611502647399902300	-0.039097551256418228	0.012832534499466419	-0.248214751482009890	-1.034456729888916000	-0.571366071701049800	-2.496213674545288100	
65017	-1.403217077255249000	-7.036048412322998000	-6.617046833038330100	-0.064971432089805603	-0.002580267610028386	-0.245845079421997070	-1.033965706825256300	-0.571862220764160160	-2.496586322784423800	
65018	-1.405164122581481900	-7.037929534912109400	-6.622447490692138700	-0.031455840915441513	-0.004653915762901306	-0.247230380773544310	-1.033103704452514600	-0.570470511913299560	-2.497188568115234400	
65019	-1.415949821472168000	-7.043450355529785200	-6.607736587524414100	-0.017436370253562927	-0.004600392188876867	-0.249530524015426640	-1.033344626426696800	-0.568215370178222660	-2.496922254562377900	
65020	-1.419441819190979000	-7.026778697967529300	-6.592943668365478500	-0.041345588862895966	0.036896824836730957	-0.249211773276329040	-1.032433748245239300	-0.570639967918396000	-2.496642589569091800	
65021	-1.403187990188598600	-7.019403457641601600	-6.611403465270996100	-0.028368156403303146	0.006336801219731569	-0.252694189548492430	-1.033509016036987300	-0.568304181098937990	-2.497578620910644500	
65022	-1.397747874259948700	-7.026798725128173800	-6.618890285491943400	-0.062955752015113831	0.001848899410106242	-0.251310497522354130	-1.033436417579650900	-0.567742764949798580	-2.496273517608642600	
65023	-1.399367213249206500	-7.030448436737060500	-6.608030796051025400	-0.039278250187635422	-0.008971417322754860	-0.258091717958450320	-1.032848834991455100	-0.569732189178466800	-2.499508380889892600	
65024	-1.401073455810546900	-7.023027420043945300	-6.598836898803710900	-0.041002102196216583	-0.009126875549554825	-0.240631267428398130	-1.033584237098693800	-0.570382118225097660	-2.501231193542480500	
65025	-1.408417582511901900	-7.026745319366455100	-6.596869945526123000	-0.027410229668021202	0.006014057435095310	-0.214519813656806950	-1.034078121185302700	-0.568856596946716310	-2.496308803558349600	
65026	-1.397659897804260300	-7.030474662780761700	-6.615319252014160200	-0.031312029808759689	0.004041378386318684	-0.240666508674621580	-1.032397985458374000	-0.571552991867065430	-2.495999097824096700	
65027	-1.401091814041137700	-7.026729106903076200	-6.600694179534912100	-0.034804411232471466	-0.001356932451017201	-0.251565933227539060	-1.031997561454772900	-0.568686604499816890	-2.495701313018798800	
65028	-1.410249710083007800	-7.030447006225585900	-6.596866607666015600	-0.024227051064372063	-0.011082955636084080	-0.262593448162078860	-1.033693432807922400	-0.568866789340972900	-2.496292829513549800	
65029	-1.404826760292053200	-7.034149646759033200	-6.604305744171142600	-0.060457833111286163	0.001739879022352397	-0.238237947225570680	-1.034405469894409200	-0.570156335830688480	-2.495294094085693400	
65030	-1.405028581619262700	-7.021258354187011700	-6.611375808715820300	-0.043312661349773407	-0.017825951799750328	-0.247183546423912050	-1.033481478691101100	-0.571220874786376950	-2.497080326080322300	
65031	-1.406480431556701700	-7.030412673950195300	-6.593350410461425800	-0.043206050992012024	0.006181792821735144	-0.240559607744216920	-1.032341241836547900	-0.569730401039123540	-2.497280836105346700	
65032	-1.392112255096435500	-7.030449390411377000	-6.615473270416259800	-0.067196972668170929	0.010550872422754765	-0.246880531311035160	-1.033736705780029300	-0.568701028823852540	-2.497071981430053700	
65033	-1.408726930618286100	-7.021275043487548800	-6.611273288726806600	-0.069178149104118347	0.003923548851162195	-0.240347981452941890	-1.033419013023376500	-0.569623470306396480	-2.491355419158935500	
65034	-1.405411005020141600	-7.030595302581787100	-6.633208274841308600	-0.056380599737167358	-0.002527089091017842	-0.248104199767112730	-1.032479047775268600	-0.571823537349700930	-2.490554094314575200	
65035	-1.412503600120544400	-7.012068271636962900	-6.612860679626464800	-0.028221797198057175	0.001916223322041333	-0.247261583805084230	-1.033777475357055700	-0.567270040512084960	-2.495505571365356400	
65036	-1.416183710098266600	-7.008383274078369100	-6.610900878906250000	-0.051776818931102753	0.010505557060241699	-0.236126527190208440	-1.032510399818420400	-0.568798601627349850	-2.495723724365234400	
65037	-1.412344694137573200	-7.015726566314697300	-6.605670928955078100	-0.026068659499287605	0.007389773614704609	-0.247260943055152890	-1.034505128860473600	-0.570933580398559570	-2.494785070419311500	
65038	-1.419603109359741200	-7.037910461425781200	-6.603943347930908200	-0.030763812363147736	-0.006713313516229391	-0.263607770204544070	-1.033722639083862300	-0.569593966007232670	-2.496818542480468700	
65039	-1.405022263526916500	-7.037894725799560500	-6.615210056304931600	-0.023473992943763733	0.005432213190943003	-0.273449063301086430	-1.034313440322876000	-0.570252001285552980	-2.495939731597900400	
65040	-1.394050717353820800	-7.034176826477050800	-6.620898246765136700	-0.039154190570116043	0.001922746771015227	-0.251509547233581540	-1.034726142883300800	-0.568330228328704830	-2.496461868286132800	
65041	-1.405261874198913600	-7.039802074432373000	-6.627899646759033200	-0.058689229190349579	0.001885024481453002	-0.253517389297485350	-1.033815145492553700	-0.570503532886505130	-2.496180295944213900	
65042	-1.403226852416992200	-7.041596412658691400	-6.618927955627441400	-0.052914422005414963	-0.010246928781270981	-0.240513950586318970	-1.034533023834228500	-0.568770766258239750	-2.495289087295532200	
65043	-1.404995441436767600	-7.036039352416992200	-6.613376617431640600	-0.053003929555416107	-0.015684535726904869	-0.244898587465286250	-1.033817648887634300	-0.571517467498779300	-2.498524188995361300	
65044	-1.402794003486633300	-7.050734043121337900	-6.599144458770752000	-0.027041435241699219	0.008440660312771797	-0.242856130003929140	-1.035640358924865700	-0.572942078113555910	-2.496794223785400400	
65045	-1.415531873703002900	-7.034104824066162100	-6.584095001220703100	-0.021182350814342499	0.006117328535765410	-0.225477039813995360	-1.032839655876159700	-0.569730162620544430	-2.497042179107666000	
65046	-1.412035346031189000	-7.021196842193603500	-6.591267585754394500	-0.038793057203292847	0.014911350794136524	-0.236216023564338680	-1.033771991729736300	-0.570794939994812010	-2.495402097702026400	
65047	-1.414046883583068800	-7.039731502532959000	-6.604121208190918000	-0.054443847388029099	0.017222031950950623	-0.255691498517990110	-1.032911181449890100	-0.572041928768157960	-2.496024370193481400	
65048	-1.421531677246093700	-7.036089420318603500	-6.607486724853515600	-0.054183669388294220	0.000739713083021343	-0.247021004557609560	-1.034305930137634300	-0.569504737854003910	-2.495804071426391600	
65049	-1.412189126014709500	-7.041569709777832000	-6.604196548461914100	-0.052116319537162781	-0.002502106362953782	-0.251407265663146970	-1.033778667449951200	-0.569783091545104980	-2.495524644851684600	
65050	-1.412805557250976600	-7.015839099884033200	-6.629192829132080100	-0.049572765827178955	-0.008078842423856258	-0.236194476485252380	-1.033848762512207000	-0.569204866886138920	-2.494484901428222700	
65051	-1.401553750038147000	-7.034236431121826200	-6.626121044158935500	-0.004913904704153538	-0.037195648998022079	-0.271561086177825930	-1.033285856246948200	-0.570396184921264650	-2.493561983108520500	
65052	-1.391892194747924800	-7.039638519287109400	-6.606545925140380900	-0.004764036741107702	0.010846369899809361	-0.260502934455871580	-1.033230423927307100	-0.571463584899902340	-2.494865417480468700	
65053	-1.398997902870178200	-7.048844337463378900	-6.593794822692871100	-0.015710480511188507	-0.018663512542843819	-0.269219398498535160	-1.033009529113769500	-0.570054829120635990	-2.495494365692138700	
65054	-1.396901726722717300	-7.056170463562011700	-6.583085536956787100	-0.034441579133272171	0.008354749530553818	-0.236243873834609990	-1.033065080642700200	-0.569364368915557860	-2.494193792343139600	
65055	-1.399190068244934100	-7.030405044555664100	-6.598983764648437500	-0.041202645748853683	0.023733679205179214	-0.244885340332984920	-1.032104253768920900	-0.569205820560455320	-2.495320320129394500	
65056	-1.400695562362670900	-7.043270111083984400	-6.584624767303466800	-0.050276432186365128	0.001978515414521098	-0.264499127864837650	-1.032695174217224100	-0.570115149021148680	-2.494443416595459000	
65057	-1.400898575782775900	-7.037773609161377000	-6.593599796295166000	-0.034704398363828659	0.012818185612559319	-0.246060296893119810	-1.032254934310913100	-0.570690214633941650	-2.495727062225341800	
65058	-1.399191141128540000	-7.037799835205078100	-6.600888729095459000	-0.036791525781154633	0.012788367457687855	-0.242769047617912290	-1.032446146011352500	-0.570492208003997800	-2.494565725326538100	
65059	-1.403154850006103500	-7.034184455871582000	-6.613404273986816400	-0.047606226056814194	-0.011291367933154106	-0.244933292269706730	-1.033914685249328600	-0.571029484272003170	-2.495669364929199200	
65060	-1.415833830833435100	-7.037876129150390600	-6.600427150726318400	-0.041176479309797287	-0.015627676621079445	-0.248273581266403200	-1.033045768737793000	-0.570398390293121340	-2.496147394180297900	
65061	-1.410444021224975600	-7.026797294616699200	-6.605865478515625000	-0.062833793461322784	-0.000382014724891633	-0.246957048773765560	-1.032467246055603000	-0.569215655326843260	-2.494946241378784200	
65062	-1.405101776123046900	-7.036065578460693400	-6.618804931640625000	-0.066021442413330078	-0.004779913928359747	-0.244751855731010440	-1.032467961311340300	-0.570723474025726320	-2.494957685470581100	
65063	-1.404897689819335900	-7.034166812896728500	-6.607924461364746100	-0.054164480417966843	0.004013013094663620	-0.245920911431312560	-1.032658934593200700	-0.569771647453308110	-2.493790626525878900	
65064	-1.414125204086303700	-7.030507564544677700	-6.605811119079589800	-0.038495551794767380	0.011537547223269939	-0.224220633506774900	-1.033103108406066900	-0.569339692592620850	-2.497179985046386700	
65065	-1.412206292152404800	-7.037876605987548800	-6.604148387908935500	-0.036944400519132614	-0.011208914220333099	-0.251568585634231570	-1.034185409545898400	-0.570506691932678220	-2.495936393737793000	
65066	-1.400936245918273900	-7.052572250366210900	-6.599219322204589800	-0.039563268423080444	-0.001590556115843356	-0.225323632359504700	-1.033871173858642600	-0.570692658424377440	-2.494886398315429700	
65067	-1.408543467521667500	-7.037868022918701200	-6.606060504913330100	-0.036837711930274963	0.008432728238403797	-0.244963675737380980	-1.034470915794372600	-0.570724427700042720	-2.496469020843505900	
65068	-1.401092886924743700	-7.034123897552490200	-6.602599143981933600	-0.046134997159242630	0.006432001013308764	-0.271072387695312500	-1.032945990562439000	-0.569369852542877200	-2.496654510498046900	
65069	-1.400969505310058600	-7.037791252136230500	-6.597218513488769500	-0.043630912899971008	0.021627834066748619	-0.255773067474365230	-1.032647371292114300	-0.571804106235504150	-2.495881795883178700	
65070	-1.397518038749694800	-7.030439853668212900	-6.608081817626953100	-0.047674734145402908	-0.004711377434432507	-0.247097492218017580	-1.033714771270752000	-0.572356283664703370	-2.494373321533203100	
65071	-1.404740929603576700	-7.052615165710449200	-6.604545116424560500	-0.036731097847223282	-0.000348497822415084	-0.241706475615501400	-1.033515095710754400	-0.569922208786010740	-2.495384693145752000	
65072	-1.390068769454956100	-7.034090518951416000	-6.606525421142578100	-0.033649891614913940	-0.009027915075421333	-0.249410435557365420	-1.032754898071289100	-0.573831200599670410	-2.495512008666992200	
65073	-1.404614090919494600	-7.034097671508789100	-6.593449592590332000	-0.030873620882630348	0.006437631323933601	-0.266842275857925420	-1.033713459968566900	-0.569591939449310300	-2.494352340698242200	
65074	-1.410019874572753900	-7.034088134765625000	-6.586058139801025400	-0.027459163218736649	0.035541418939828873	-0.213332578539848330	-1.033251285552978500	-0.569684445858001710	-2.495242118835449200	
65075	-1.410161375999450700	-7.037796974182128900	-6.593299865722656300	-0.083520017564296722	-0.003321367781609297	-0.232948109507560730	-1.032857537269592300	-0.569472432136535640	-2.494481325149536100	
65076	-1.404579520225524900	-7.045157909393310500	-6.593549728393554700	-0.030173264443874359	0.003652319312095642	-0.262834221124649050	-1.032558202743530300	-0.570273041725158690	-2.493696212768554700	
65077	-1.403135180473327600	-7.026762008666992200	-6.609645843505859400	-0.058030065149068832	-0.000891881412826478	-0.251712888479232790	-1.033213853836059600	-0.570619523525238040	-2.493985891342163100	
65078	-1.399332761764526400	-7.041508674621582000	-6.608130455017089800	-0.049416601657867432	0.014451767317950726	-0.251727551221847530	-1.033298373222351100	-0.570028066635131840	-2.493206501007080100	
65079	-1.408312201499939000	-7.037788391113281200	-6.593351364135742200	-0.026397183537483215	0.007858843542635441	-0.241043835878372190	-1.032553434371948200	-0.571419060230255130	-2.495910406112670900	
65080	-1.399145841598510700	-7.035916805267334000	-6.597202777862548800	-0.039744351059198380	0.021058766171336174	-0.253978371620178220	-1.031689524650573700	-0.569893300533294680	-2.494176149368286100	
65081	-1.397704839706420900	-7.039705753326416000	-6.619014263153076200	-0.032164372503757477	0.033111128956079483	-0.251819849014282230	-1.033399462699890100	-0.569808900356292720	-2.495025396347045900	
65082	-1.397537350654602100	-7.045210838317871100	-6.611848354339599600	-0.040565706789493561	0.040649805217981339	-0.240811660885810850	-1.033356189727783200	-0.569974601268768310	-2.494246482849121100	
65083	-1.397482395172119100	-7.034105300903320300	-6.606276988983154300	-0.040632523596286774	0.007876385934650898	-0.247466862201690670	-1.032316684722900400	-0.571020245552062990	-2.493951320648193400	
65084	-1.397395491600036600	-7.045176029205322300	-6.604610919952392600	-0.029266050085425377	-0.013042380101978779	-0.227985322475433350	-1.031960844993591300	-0.570878088474273680	-2.494454383850097700	
65085	-1.421327352523803700	-7.037865161895752000	-6.596611022949218800	-0.055693503469228745	-0.011878339573740959	-0.246305540204048160	-1.033055663108825700	-0.568388462066650390	-2.493443489074707000	
65086	-1.416106343269348100	-7.028676033020019500	-6.611120223999023400	-0.038500770926475525	0.017733434215188026	-0.247460260987281800	-1.032444119453430200	-0.569634974002838130	-2.493946313858032200	
65087	-1.416024565696716300	-7.015715599060058600	-6.603715419769287100	-0.013504826463758945	0.009025614708662033	-0.244442686438560490	-1.032293915748596200	-0.568904697895050050	-2.493545293807983400	
65088	-1.404948949813842800	-7.026761531829834000	-6.607785224914550800	-0.043804485350847244	0.010028767399489880	-0.244166851043701170	-1.031356334686279300	-0.571364223957061770	-2.495081424713134800	
65089	-1.408612966537475600	-7.034164905548095700	-6.607778549194335900	-0.025525730103254318	-0.007367265876382589	-0.250917434692382810	-1.033271670341491700	-0.570691645145416260	-2.495026826858520500	
65090	-1.415532827377319300	-7.045173645019531300	-6.586004257202148400	-0.021290227770805359	-0.008423593826591969	-0.255313783884048460	-1.032253384590148900	-0.570837855339050290	-2.495115041732788100	
65091	-1.411972880363464400	-7.023006916046142600	-6.587629318237304700	-0.056259918957948685	0.009807441383600235	-0.223339453339576720	-1.031013488769531300	-0.571953713893890380	-2.493514537811279300	
65092	-1.402685165405273400	-7.039592266082763700	-6.589910507202148400	-0.036381807178258896	0.000258007872616872	-0.251887559890747070	-1.032844543457031300	-0.572375059127807620	-2.494242906570434600	
65093	-1.408357381820678700	-7.043345451354980500	-6.597041606903076200	-0.064086839556694031	0.001125809387303889	-0.234188258647918700	-1.032808661460876500	-0.569025456905364990	-2.495903015136718700	
65094	-1.404931783676147500	-7.030454635620117200	-6.607833385467529300	-0.036300145089626312	0.005702369380742312	-0.247514471411705020	-1.034432530403137200	-0.570528686046600340	-2.495203971862793000	
65095	-1.401524424552917500	-7.021265983581543000	-6.620481967926025400	-0.028757719323039055	-0.005191255360841751	-0.249801382422447200	-1.032459378242492700	-0.571254730224609380	-2.494218587875366200	
65096	-1.402985930442810100	-7.035968780517578100	-6.604337692260742200	-0.014182187616825104	-0.009695453569293022	-0.230295494198799130	-1.031733036041259800	-0.569978833198547360	-2.494956970214843700	
65097	-1.406852960586547900	-7.037875175476074200	-6.613305568695068400	-0.040517337620258331	0.003467685310170054	-0.243114769458770750	-1.031440615653991700	-0.570270299911499020	-2.494298219680786100	
65098	-1.401321411132812500	-7.026762008666992200	-6.611506938934326200	-0.046852964907884598	-0.003163138404488564	-0.237635493278503420	-1.032841801643371600	-0.570733249187469480	-2.491895198822021500	
65099	-1.408524870872497600	-7.037840366363525400	-6.604207515716552700	-0.043872009962797165	0.005677278153598309	-0.247443243861198430	-1.033705711364746100	-0.572259008884429930	-2.493629455566406200	
65100	-1.408825635910034200	-7.034216880798339800	-6.618634700775146500	-0.039135076105594635	0.011755624786019325	-0.186380788683891300	-1.032480359077453600	-0.569852828979492190	-2.494598150253295900	
65101	-1.412373661994934100	-7.036045551300048800	-6.611318588256835900	-0.029452914372086525	0.003418895415961742	-0.233395293354988100	-1.033121228218078600	-0.569458901882171630	-2.494621992111206100	
65102	-1.401267647743225100	-7.023051738739013700	-6.607840061187744100	-0.035120490938425064	-0.009630480781197548	-0.245396256446838380	-1.033663153648376500	-0.570046663284301760	-2.495167970657348600	
65103	-1.401215076446533200	-7.026736259460449200	-6.606078624725341800	-0.057313065975904465	-0.005141063593327999	-0.267004042863845830	-1.033122062683105500	-0.571217596530914310	-2.494635105133056600	
65104	-1.401091575622558600	-7.030403137207031200	-6.600698471069335900	-0.051544770598411560	0.003499800339341164	-0.251753121614456180	-1.032916426658630400	-0.571680128574371340	-2.495538234710693400	
65105	-1.399378061294555700	-7.043391704559326200	-6.611816883087158200	-0.045221731066703796	-0.002613549819216132	-0.235101819038391110	-1.032353997230529800	-0.570210933685302730	-2.495208501815795900	
65106	-1.404968500137329100	-7.034183979034423800	-6.611543178558349600	-0.023971198126673698	-0.008977061137557030	-0.251675963401794430	-1.031969070434570300	-0.569592893123626710	-2.495187759399414100	
65107	-1.393767118453979500	-7.034107208251953100	-6.606422901153564500	-0.041073303669691086	-0.004728496074676514	-0.242788180708885190	-1.031401276588439900	-0.571804821491241460	-2.496478319168090800	
65108	-1.406712532043457000	-7.041561603546142600	-6.607968807220459000	-0.040003411471843719	0.008396714925765991	-0.241660460829734800	-1.034007906913757300	-0.569309115409851070	-2.497347593307495100	
65109	-1.406677126884460400	-7.041553020477294900	-6.606159687042236300	-0.041298512369394302	0.017208680510520935	-0.249258145689964290	-1.034052014350891100	-0.570776820182800290	-2.498138904571533200	
65110	-1.397492289543151900	-7.035979747772216800	-6.608153820037841800	-0.032588101923465729	-0.002458662027493119	-0.249398067593574520	-1.033350944519043000	-0.570336043834686280	-2.494732141494751000	
65111	-1.399306058883667000	-7.035979270935058600	-6.606293201446533200	-0.054153807461261749	0.000729546358343214	-0.245929390192031860	-1.034035682678222700	-0.571032762527465820	-2.495544672012329100	
65112	-1.390120148658752400	-7.023011207580566400	-6.606381893157959000	-0.047688003629446030	0.000758358917664737	-0.247086614370346070	-1.032269597053527800	-0.571179449558258060	-2.495990991592407200	
65113	-1.414108157157897900	-7.034200668334960900	-6.605858802795410200	-0.056358024477958679	0.005108665209263563	-0.246990084648132320	-1.032567381858825700	-0.570998132228851320	-2.494444847106933600	
65114	-1.400793313980102500	-7.045142650604248000	-6.590076923370361300	-0.043137494474649429	0.001785201719030738	-0.238379448652267460	-1.032511830329895000	-0.571688592433929440	-2.495745420455932600	
65115	-1.411783218383789100	-7.052562236785888700	-6.586246013641357400	-0.049838773906230927	-0.000352784380083904	-0.247049331665039060	-1.032518267631530800	-0.569922804832458500	-2.495862245559692400	
65116	-1.412073135375976600	-7.035995006561279300	-6.596887111663818400	-0.053151290863752365	0.001849345513619483	-0.249208718538284300	-1.033166408538818400	-0.569647729396820070	-2.496016979217529300	
